px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.39075	-10.5646	-2.56489	-1.53201	-0.96655	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.160493
4.39158	-10.4212	-2.57257	-1.58709	-0.968083	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.0356128
4.41067	-10.272	-2.58354	-1.65085	-0.9781	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0949213
4.43228	-10.133	-2.57927	-1.709	-0.982628	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.132556
4.48185	-9.98058	-2.60289	-1.78295	-1.00171	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.339798
4.52115	-9.83487	-2.61585	-1.84234	-1.00565	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.203891
4.58708	-9.68289	-2.64875	-1.9147	-1.02163	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.316422
4.64692	-9.54582	-2.65808	-1.97496	-1.025	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.154411
4.74068	-9.39948	-2.70089	-2.05291	-1.04511	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.516672
4.78441	-9.25095	-2.77595	-2.06861	-0.987712	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.36928
4.88524	-9.09998	-2.82801	-2.13632	-0.999473	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.408867
5.00066	-8.98311	-2.80377	-2.22403	-1.04195	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	0.986791
5.10897	-8.85787	-2.82471	-2.28685	-1.0467	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0645283
5.17632	-8.72657	-2.84077	-2.29594	-0.979481	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.35969
5.29979	-8.59689	-2.88629	-2.35462	-0.98297	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.240478
5.3764	-8.47105	-2.88208	-2.36252	-0.918319	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.14808
5.48481	-8.36405	-2.87118	-2.40997	-0.915837	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0302169
5.51813	-8.24257	-2.82997	-2.36263	-0.777655	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.611
5.62952	-8.12658	-2.86903	-2.39885	-0.774349	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.260741
5.7419	-8.00988	-2.88017	-2.43021	-0.75935	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.444854
5.86244	-7.89816	-2.89323	-2.46721	-0.754823	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.135487
5.98383	-7.79447	-2.89522	-2.5013	-0.744764	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.150906
6.12267	-7.69176	-2.92329	-2.54146	-0.743533	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.0819822
6.20601	-7.59218	-2.86536	-2.53136	-0.669414	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.53259
6.33171	-7.49614	-2.89613	-2.56031	-0.664632	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.173322
6.43006	-7.39148	-2.8362	-2.55348	-0.596873	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.08642
6.56135	-7.2967	-2.84923	-2.58166	-0.592379	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.0946058
6.65615	-7.21032	-2.79387	-2.57889	-0.539895	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.12494
6.77624	-7.11546	-2.8209	-2.59589	-0.530198	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.414242
6.89268	-7.03961	-2.81589	-2.61804	-0.52504	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.150671
7.00392	-6.96665	-2.80184	-2.63938	-0.520977	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.202552
7.11902	-6.8829	-2.75988	-2.64759	-0.491043	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.939004
7.25703	-6.79969	-2.77987	-2.66882	-0.485205	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.11078
7.33715	-6.71496	-2.66571	-2.64564	-0.411436	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.73753
7.45548	-6.6306	-2.6896	-2.65477	-0.400234	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.40666
7.57167	-6.56482	-2.68111	-2.66915	-0.391605	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.070462
7.68716	-6.49308	-2.68596	-2.68147	-0.384773	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.196083
7.84279	-6.44478	-2.79832	-2.73547	-0.441847	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.73741
7.9716	-6.38004	-2.80853	-2.75154	-0.435951	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.0999962
8.03952	-6.29806	-2.5483	-2.70511	-0.32267	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.6634
8.16942	-6.2176	-2.57266	-2.71061	-0.310453	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.339068
8.24684	-6.1322	-2.41305	-2.67618	-0.233286	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	6.76362
8.36892	-6.04539	-2.44399	-2.67318	-0.217622	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.510698
8.52274	-5.99167	-2.57062	-2.71578	-0.268305	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.83827
8.65583	-5.91067	-2.59865	-2.71719	-0.255097	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.323301
8.78041	-5.84216	-2.59251	-2.72224	-0.244995	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.431176
8.92584	-5.75137	-2.64641	-2.71799	-0.226975	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.552891
9.00168	-5.67049	-2.49207	-2.6795	-0.15338	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	5.62717
9.12938	-5.57298	-2.5554	-2.66406	-0.130146	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.897896
9.23972	-5.49619	-2.50628	-2.65124	-0.101267	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.83504
9.3634	-5.40811	-2.53127	-2.64277	-0.0876342	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.313902
9.41064	-5.30203	-2.27653	-2.56499	0.0343796	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	15.6341
9.5317	-5.1895	-2.34426	-2.53926	0.0578662	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.891466
9.62703	-5.09816	-2.32053	-2.51472	0.085785	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.843066
9.74366	-4.97371	-2.39315	-2.48297	0.111861	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.11947
9.84998	-4.88549	-2.39296	-2.46886	0.123666	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.406557
9.96044	-4.76514	-2.44775	-2.44138	0.14334	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.658673
10.0507	-4.675	-2.45251	-2.4255	0.152812	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.300964
10.1528	-4.55175	-2.51745	-2.39602	0.173481	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.817201
10.2276	-4.43358	-2.46419	-2.34673	0.227547	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.22852
10.3313	-4.28992	-2.53648	-2.31123	0.249178	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.924559
10.4393	-4.18709	-2.58404	-2.3159	0.219643	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.11571
10.5446	-4.04232	-2.65116	-2.28607	0.236285	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.638521
10.6495	-3.93089	-2.68109	-2.28337	0.219971	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.307675
10.7482	-3.79799	-2.71466	-2.26198	0.228634	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.170863
10.8486	-3.67976	-2.72845	-2.25156	0.225736	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.105308
10.9471	-3.52998	-2.78208	-2.22552	0.238515	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.397391
10.991	-3.3838	-2.68428	-2.14718	0.335028	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.69805
11.0689	-3.23124	-2.7257	-2.11564	0.347192	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.343435
11.1145	-3.08273	-2.695	-2.0581	0.400925	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.99991
11.1802	-2.92447	-2.73588	-2.02423	0.411794	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.313181
11.1704	-2.7513	-2.66342	-1.90647	0.5515	11.0233	-2.67356	11.15	-2.7	0	2.72847	12.1272
11.2034	-2.59871	-2.67496	-1.86519	0.561265	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.36297
11.2092	-2.43263	-2.67717	-1.78128	0.641628	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.99045
11.2242	-2.28354	-2.67555	-1.73805	0.648727	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.257891
11.3198	-2.18463	-2.63184	-1.81298	0.478928	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.9095
11.3539	-2.0152	-2.68588	-1.78065	0.483668	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.305466
11.3019	-1.84633	-2.65606	-1.64599	0.648261	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.9677
11.2993	-1.68442	-2.68111	-1.60135	0.656077	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.304613
11.3006	-1.53467	-2.68644	-1.56309	0.659707	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0257022
11.2916	-1.37604	-2.70558	-1.52252	0.663242	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.0919741
11.2367	-1.20709	-2.76519	-1.42511	0.75728	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.6974
11.2022	-1.05728	-2.7634	-1.3781	0.762146	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.1162
11.0848	-0.873313	-2.91834	-1.23393	0.917686	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	15.3957
11.0141	-0.726936	-2.91166	-1.17521	0.925308	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.261799
10.9516	-0.585782	-2.88743	-1.13013	0.914207	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.289983
10.8736	-0.443488	-2.89017	-1.07599	0.917623	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.065122
10.7006	-0.282129	-3.18322	-0.927258	1.0782	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	21.9057
10.5935	-0.182659	-3.13969	-0.863069	1.08925	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.345572
10.5055	-0.0789879	-3.00143	-0.824726	1.05154	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	2.33691
10.383	-0.0122008	-2.91745	-0.746876	1.07412	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	1.11899
10.2384	0.0879511	-2.99422	-0.66623	1.10719	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.66907
10.0974	0.121349	-2.90099	-0.575103	1.14062	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.79054
9.95251	0.191277	-2.9097	-0.501417	1.1544	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.532247
9.80138	0.20642	-2.84091	-0.406242	1.1886	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.48632
9.69957	0.223887	-2.57207	-0.342399	1.17457	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	5.57275
9.56595	0.235653	-2.53646	-0.260246	1.19378	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.451294
9.42794	0.262636	-2.5689	-0.19094	1.19995	9.56225	0.148577	9.4	0.15	-2.72659	0	0.554501
9.28304	0.25009	-2.5481	-0.101168	1.22474	9.25348	0.150166	9.25	0.15	-2.72658	0	0.645118
9.13691	0.257656	-2.57325	-0.0311948	1.22776	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.118321
8.98609	0.253717	-2.58564	0.0409352	1.23172	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.141273
8.83693	0.251918	-2.65057	0.101395	1.22485	8.94634	0.26481	8.8	0.25	-2.72783	0	0.542554
8.6852	0.237775	-2.66351	0.165826	1.22116	8.64483	0.254352	8.65	0.25	-2.7278	0	0.102531
8.53239	0.21633	-2.7041	0.22654	1.21383	8.46866	0.251128	8.5	0.25	-2.72395	0	0.187134
8.38429	0.19642	-2.70996	0.279881	1.19964	8.35775	0.250149	8.35	0.25	-2.72395	0	0.208756
8.23452	0.161493	-2.76184	0.333966	1.18638	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.352182
8.08351	0.11897	-2.77313	0.389939	1.17644	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.224001
7.86825	0.12214	-3.17962	0.363774	1.07244	7.74678	0.154598	7.85	0.15	-3.9992	0	19.3211
7.7089	0.0822052	-3.18719	0.401207	1.05537	7.63715	0.143302	7.65	0.15	-3.99916	0	0.491398
7.61583	0.00419304	-2.94717	0.48919	1.10364	7.61982	0.157052	7.55	0.15	-1.99868	0	7.2726
7.4824	-0.00954575	-2.91136	0.502264	1.06101	7.43926	0.160393	7.45	0.15	-1.99866	0	1.82332
7.32775	-0.0541913	-2.96718	0.524417	1.01879	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.61882
7.18764	-0.0912152	-2.92547	0.54764	0.985912	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.15722
7.07757	-0.173592	-2.80937	0.614566	1.00723	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.89919
6.95506	-0.234617	-2.77538	0.65001	0.98742	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.484498
6.85303	-0.32597	-2.70458	0.713331	1.00284	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.76886
6.7479	-0.406241	-2.67483	0.757488	0.99208	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.214912
6.64353	-0.496077	-2.67583	0.799683	0.976456	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.345839
6.54832	-0.591467	-2.65331	0.847424	0.970726	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.0978885
6.46358	-0.712513	-2.64987	0.910765	0.982358	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.317258
6.37334	-0.857328	-2.69723	0.977583	0.994663	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.432979
6.37315	-1.06171	-2.62809	1.16041	1.1823	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.6743
6.32948	-1.19837	-2.64835	1.22845	1.19064	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.215967
6.30653	-1.38076	-2.69929	1.3448	1.26283	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.58632
6.2905	-1.53155	-2.69938	1.422	1.27034	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.25711
6.29161	-1.6956	-2.7272	1.5146	1.30089	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.957354
6.29978	-1.84219	-2.71364	1.59171	1.3068	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.162385
6.29622	-1.96547	-2.63206	1.63759	1.26611	6.38849	-2.02257	6.35	-2	0	-2.73154	1.50249
6.31694	-2.11402	-2.63974	1.71119	1.26956	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0903281
6.31814	-2.22023	-2.54121	1.74559	1.22425	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.06606
6.33978	-2.3636	-2.58075	1.80361	1.21865	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.309243
6.38295	-2.52827	-2.68346	1.88116	1.23784	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.10518
6.43413	-2.68398	-2.7174	1.94777	1.23434	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.291821
6.48413	-2.82487	-2.71141	2.00727	1.22325	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.217846
6.54853	-2.97094	-2.73526	2.06964	1.21684	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.133634
6.59538	-3.08068	-2.55045	2.11131	1.17399	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.50432
6.63954	-3.2574	-2.63969	2.1372	1.13059	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.7603
6.69787	-3.39384	-2.62893	2.17745	1.10478	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.37566
6.74933	-3.56422	-2.69674	2.19656	1.05994	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.37414
6.81724	-3.68881	-2.64421	2.23611	1.03649	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.16162
6.89341	-3.83299	-2.68124	2.26943	1.01112	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.733721
6.99545	-3.97478	-2.75739	2.31415	1.00003	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.77742
7.06179	-4.14518	-2.81084	2.31825	0.946976	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.69225
7.11695	-4.23742	-2.54625	2.34483	0.911288	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	7.75494
7.17573	-4.39215	-2.58203	2.34433	0.859408	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.38452
7.26287	-4.51513	-2.59641	2.37179	0.838913	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.11005
7.31107	-4.67271	-2.6153	2.35698	0.777742	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.33902
7.42727	-4.81875	-2.81524	2.38421	0.766399	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	4.05756
7.49075	-4.98524	-2.8359	2.36712	0.706673	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.90798
7.55931	-5.09021	-2.74021	2.37954	0.681305	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.12489
7.60666	-5.25562	-2.76661	2.34809	0.614986	7.46174	-5.44979	7.45	-5.45	0.999999	-3	3.5782
7.68679	-5.36741	-2.68982	2.3638	0.595061	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.37221
7.75642	-5.52089	-2.70815	2.35038	0.548444	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	1.68324
7.83653	-5.62932	-2.60347	2.36355	0.528966	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.90316
7.8886	-5.79374	-2.62194	2.33203	0.468154	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.81068
7.97198	-5.90458	-2.59354	2.34448	0.454364	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.584084
8.03887	-6.04803	-2.60565	2.32956	0.414527	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.19418
8.16247	-6.18515	-2.88159	2.34826	0.417279	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.22244
8.23147	-6.33129	-2.89637	2.32879	0.376841	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.24461
8.2937	-6.42452	-2.62477	2.33151	0.353784	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.67707
8.35688	-6.566	-2.62876	2.31221	0.31505	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.10839
8.43995	-6.67791	-2.61474	2.31837	0.303793	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.613095
8.48924	-6.83364	-2.62169	2.28323	0.252247	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.93284
8.6095	-6.97841	-2.81762	2.29488	0.253357	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.61553
8.66688	-7.1418	-2.82676	2.26036	0.205274	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.61616
8.75622	-7.26458	-2.7992	2.26381	0.196797	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.232475
8.82758	-7.40191	-2.79594	2.25059	0.172969	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.456603
8.91243	-7.51836	-2.84154	2.2548	0.169703	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.804513
8.96084	-7.6687	-2.8499	2.22156	0.128282	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.22592
9.01551	-7.77698	-2.67379	2.21033	0.106021	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.37116
9.05624	-7.94825	-2.69567	2.16545	0.0558162	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.73555
9.09956	-8.0547	-2.51188	2.14862	0.0309139	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	3.44215
9.13573	-8.19627	-2.51088	2.1169	-0.00195251	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.920973
9.20181	-8.31998	-2.52781	2.11178	-0.00629192	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.25975
9.24225	-8.4686	-2.54134	2.08067	-0.0363573	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.659101
9.33218	-8.61445	-2.74044	2.08993	-0.0181049	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.73089
9.38655	-8.77512	-2.76518	2.0643	-0.0421505	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.476155
9.45233	-8.90964	-2.74898	2.05732	-0.047439	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0737247
9.49801	-9.07643	-2.77751	2.02645	-0.0750726	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.589999
9.55827	-9.21053	-2.79932	2.01927	-0.0778857	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.211391
9.59919	-9.3672	-2.82905	1.99177	-0.100983	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.493087
9.62319	-9.48623	-2.6117	1.95918	-0.138041	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.4422
9.66584	-9.63306	-2.62548	1.93974	-0.14961	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.108481
9.69621	-9.75534	-2.51908	1.91696	-0.169012	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.25485
9.71495	-9.90934	-2.53953	1.88238	-0.193546	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.437942
9.77141	-10.048	-2.68455	1.88823	-0.170092	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.88321
9.79333	-10.1965	-2.7067	1.86068	-0.188535	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.280465
9.83966	-10.3456	-2.75216	1.85456	-0.181621	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.279404
9.87327	-10.5029	-2.76773	1.83591	-0.190037	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0825104
9.88806	-10.6339	-2.63905	1.80505	-0.21811	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.99274
9.89671	-10.7988	-2.66785	1.77091	-0.239549	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.362274
9.90313	-10.9286	-2.57773	1.74073	-0.261832	9.75887	-10.887	9.85	-11	0	-2.72395	1.10005
9.90508	-11.0904	-2.60715	1.70713	-0.280305	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.295956
9.9201	-11.2347	-2.60615	1.68849	-0.283923	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0557673
9.9093	-11.3988	-2.63698	1.65061	-0.305282	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.370533
9.91863	-11.5478	-2.63803	1.63146	-0.308307	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.169075
9.89929	-11.7088	-2.66202	1.59366	-0.32819	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.328082
9.88639	-11.8338	-2.60682	1.56238	-0.348104	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.532004
9.84549	-11.9922	-2.65388	1.51473	-0.376955	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.760761
9.75036	-12.0817	-2.29386	1.39608	-0.513558	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	23.5135
9.68205	-12.2235	-2.33047	1.33575	-0.543842	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.976434
9.63933	-12.3474	-2.32016	1.29535	-0.556416	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.254279
9.53181	-12.5067	-2.40535	1.2143	-0.603439	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.41137
9.43132	-12.5933	-2.26926	1.10985	-0.704013	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	7.82769
9.32317	-12.7199	-2.34197	1.03709	-0.73837	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	1.58773
9.2261	-12.819	-2.30428	0.957657	-0.790218	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.74116
9.10228	-12.9379	-2.36918	0.883739	-0.817536	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	1.22123
8.9233	-13.006	-2.30379	0.70232	-1.0039	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	20.263
8.78446	-13.0876	-2.34917	0.622562	-1.02568	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.06297
8.67486	-13.1494	-2.35727	0.558859	-1.04031	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.374148
8.51573	-13.2281	-2.45801	0.481063	-1.06072	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.77153
8.30479	-13.2461	-2.57825	0.296421	-1.23984	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	17.6001
8.1818	-13.2569	-2.54633	0.224515	-1.25015	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.65793
8.06496	-13.2847	-2.48946	0.177204	-1.21855	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.930089
7.91396	-13.2988	-2.51004	0.101739	-1.22532	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.310592
7.72498	-13.284	-2.6478	-0.0181949	-1.29738	7.57824	-13.1345	7.65	-13.25	-3.62957	0	4.33557
7.55056	-13.2764	-2.69978	-0.0956953	-1.3002	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.585343
7.42363	-13.2678	-2.62085	-0.147099	-1.26966	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.0306
7.24534	-13.2487	-2.69167	-0.215105	-1.26418	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.763468
7.11953	-13.2231	-2.60229	-0.267756	-1.23614	6.97467	-13.1643	7	-13.25	-2.72703	0	1.40441
6.9461	-13.1995	-2.67381	-0.321497	-1.21935	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.69149
6.80441	-13.1531	-2.68325	-0.385424	-1.21642	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.123378
